lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
station,station,NOUN,higher-level concept,"Position, status",6,r045,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True
the Laws of Nature and of Nature’s,the Laws of Nature and of Nature’s,DET,WORK_OF_ART,A foundational text outlining the principles of morality and governance.,6,r046,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True
God,God,PROPN,individual name,"Higher power, deity",6,r001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True
entitle,entitle,VERB,,To give someone a right to something,6,r016,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True
decent,decent,ADJ,,Acceptable,6,r012,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True
respect,respect,NOUN,higher-level concept,"Esteem, regard",6,r041,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
opinion,opinions,NOUN,higher level concept,Belief or judgment formed about something,6,r035,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True
mankind,mankind,NOUN,organization name,all people,6,r028,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True
require,requires,VERB,,To make something necessary,6,r040,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True
declare,declare,VERB,,To formally state something ,6,r013,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True
cause,causes,NOUN,individual name,"Origin, motivation, or reason behind an event or action.",6,r007,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True
impel,impel,VERB,technical term,to force or drive,6,r023,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True
separation,separation,NOUN,higher-level concept,"Dividing, the act of separating",6,r044,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True
course,Course,NOUN,technical term,Historical Events,7,r011,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True
human,human,ADJ,individual name,Relating to humankind.,7,r023,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True
event,events,NOUN,organization name,"Occurrence, Happening  ",7,r020,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True
become,becomes,VERB,Technical Term,Develop into a particular state or form,7,r007,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True
necessary,necessary,ADJ,technical term,Essential or crucial for a particular outcome.,7,r029,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True
one,one,NUM,CARDINAL,The quantity representing a single item.,7,r030,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True
people,people,NOUN,Individual Name,Human beings,7,r032,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True
dissolve,dissolve,VERB,technical term,Legal Disbanding,7,r014,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True
political,political,ADJ,higher-level concept,Relating to government or power,7,r033,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True
band,bands,NOUN,Organization Name,Group of people united for a purpose,7,r006,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True
connect,connected,VERB,Technical Term,Establish a relationship or link between,7,r010,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True
assume,assume,VERB,Technical Term,Take on a role or responsibility,7,r005,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True
power,powers,NOUN,higher-level concept,Ability to influence or control,7,r034,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True
earth,earth,NOUN,technical term,Planet,7,r016,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True
separate,separate,ADJ,organization name,Distinct from others,7,r041,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
equal,equal,ADJ,technical term,"Fairness, Equality",7,r019,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True
station,station,NOUN,organization name,Position,7,r043,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,True
the Laws of Nature and of Nature’s,the Laws of Nature and of Nature’s,DET,WORK_OF_ART,Philosophical Concept,7,r046,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True
God,God,PROPN,Individual Name,Deity,7,r001,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True
entitle,entitle,VERB,technical term,Grant Rights,7,r018,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True
decent,decent,ADJ,technical term,Respectful Behavior,7,r012,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
respect,respect,NOUN,higher-level concept,Esteem or consideration,7,r039,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True
opinion,opinions,NOUN,higher-level concept,Beliefs or judgments,7,r031,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True
mankind,mankind,NOUN,individual name,All human beings collectively.,7,r026,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
require,requires,VERB,,Need or demand,7,r038,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True
declare,declare,VERB,technical term,Formal Announcement,7,r013,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True
cause,causes,NOUN,Technical Term,Agent or reason for an action,7,r008,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True
impel,impel,VERB,technical term,Drive or motivate towards a specific action.,7,r024,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True
separation,separation,NOUN,technical term,Act of dividing,7,r042,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True
course,Course,NOUN,Technical Term,"Pathway, development",8,r009,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True
human,human,ADJ,Individual Name,Relating to mankind,8,r017,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True
event,events,NOUN,Technical Term,Significant occurrence,8,r016,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
become,becomes,VERB,,Transformation,8,r005,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
necessary,necessary,ADJ,technical term,Required,8,r023,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
one,one,NUM,CARDINAL,Single Instance,8,r025,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True
people,people,NOUN,organization name,Group of Individuals,8,r027,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,True
dissolve,dissolve,VERB,Technical Term,Formal termination or ending of a political union,8,r012,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True
political,political,ADJ,technical term,Governmental,8,r028,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True
band,bands,NOUN,Organization Name,Group united by common purpose,8,r004,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True
connect,connected,VERB,,Bring together,8,r007,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True
assume,assume,VERB,,Take on responsibility,8,r003,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,True
