lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
8)/100,8)/100,NOUN,,Percentage or proportion represented numerically.,71969,r004,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True
=,=,NOUN,,Indicates equality or comparison.,71969,r005,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True
note,Note,NOUN,technical term,A written observation or remark; a significant fact or detail.,71969,r029,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
difference,Difference,NOUN,technical term,"Discrepancy or contrast between quantities, values, or concepts, often expressed in numerical terms.",71969,r019,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,True
betweenreduce,betweenreduce,NOUN,technical term,"The act of reducing something by a certain percentage, particularly in the context of bacterial analysis.",71969,r011,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True
to[mean,to[means,VERB,NORP,To intend or have in mind ,71969,r040,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True
remain,remain,NOUN,technical term,To persist or continue to exist,71969,r034,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True
andreduce,andreduce,NOUN,,,71969,r008,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True
remain,remain,NOUN,technical term,To persist or continue to exist,71969,r034,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True
-reduce,-reduce,NOUN,technical term,A reduction in value or amount.,71969,r002,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
so,So,ADV,,Therefore or consequently,71969,r037,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True
number,number,NOUN,,A quantity or amount expressed numerically; a representative symbol representing an individual element in a set or sequence.,71969,r030,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True
bacterial,bacterial,ADJ,technical term,Relating to bacteria.,71969,r010,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True
specie,species,NOUN,technical term,A species or variety of a living organism,71969,r038,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,True,True,True
reduce,reducing,VERB,technical term,The act of decreasing the number or amount of something.,71969,r033,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True
reduce,reducing,VERB,technical term,To lessen in amount or intensity,71969,r033,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True
=,=,PROPN,,Indicates equality or comparison.,71969,r005,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True
x,x,PROPN,Technical Term,Unknown Quantity or Variable Representing Bacterial Species,71969,r041,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
total,Total,ADJ,organization name,The sum total; the complete amount,13250,r037,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True
arrangement,arrangements,NOUN,Technical Term,Formation,13250,r014,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True
people,people,NOUN,organization name,Human beings considered collectively as a social group,13250,r031,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True
row,row,NOUN,organization name,A line of seats or places arranged in a row,13250,r032,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True
now,Now,ADV,none,at the present time,13250,r028,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True
let,let,VERB,none,assume or suppose,13250,r024,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True
find,find,VERB,none,locate or discover,13250,r022,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True
arrangement,arrangements,NOUN,Technical Term,Formation,13250,r014,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True
C,C,PROPN,Individual Name,,13250,r006,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True
d,D,NOUN,individual name,person,13250,r021,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,True,True
as,as,ADV,,Comparative,13250,r016,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True
well,well,ADV,technical term,In a good or satisfactory manner; successfully,13250,r040,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True
A,A,PROPN,Individual Name,,13250,r002,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True
b,B,NOUN,Individual Name,Person,13250,r017,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True
seat,seated,VERB,technical term,To place oneself in a seat,13250,r033,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
next,next,ADV,none,following in order,13250,r027,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True
other,other,ADJ,none,different from one already mentioned,13250,r030,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True
consider,Consider,VERB,,Evaluation,13250,r020,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True
single,single,ADJ,technical term,"One, or existing as one unit",13250,r034,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True
unit,unit,NOUN,technical term,"A single, inseparable part or member of a whole, as opposed to parts",13250,r038,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True
AB,AB,PROPN,Organization Name,Individuals A and B as a unit,13250,r003,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True
cd,CD,NOUN,Organization Name,Musical group,13250,r019,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True
E,E,PROPN,Individual Name,,13250,r009,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
F.,F.,PROPN,Individual Name,Person,13250,r011,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
now,Now,ADV,none,at the present time,13250,r028,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True
unit,units,NOUN,technical term,"A single, inseparable part or member of a whole, as opposed to parts",13250,r038,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True
arrange,arranged,VERB,,Order,13250,r013,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True
multiply,multiply,VERB,none,to increase or enlarge,13250,r026,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True
number,number,NOUN,none,a quantity,13250,r029,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True
a,A,NOUN,Technical Term,Number,13250,r012,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True
B,B,PROPN,Individual Name,,13250,r004,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True
as,as,ADV,,Comparative,13250,r016,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True
well,well,ADV,technical term,In a good or satisfactory manner; successfully,13250,r040,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True
C,C,PROPN,Individual Name,,13250,r006,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True
D,D,PROPN,Individual Name,,13250,r007,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True
unit,unit,NOUN,technical term,"A single, inseparable part or member of a whole, as opposed to parts",13250,r038,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True
arrange,arranged,VERB,,Order,13250,r013,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True
way,ways,NOUN,organization name,"A method, way, or manner of doing something",13250,r039,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True
AB,AB,PROPN,Organization Name,Individuals A and B as a unit,13250,r003,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True
BA,BA,PROPN,Organization Name,Individuals B and A as a unit,13250,r005,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True
